Default,Age,AmountOfPreviousLoansBeforeLoan,AppliedAmount,Country,DebtToIncome,Education,EmploymentDurationCurrentEmployer,EmploymentStatus,ExistingLiabilities,FreeCash,Gender,HomeOwnershipType,IncomeTotal,LiabilitiesTotal,LoanDuration,MaritalStatus,NewCreditCustomer,NoOfPreviousLoansBeforeLoan,NrOfDependants,OccupationArea,UseOfLoan,WorkExperience
True,29,2100.0,2000.0,ES,17.1,2.0,MoreThan5Years,3.0,3,273.07,0.0,8.0,1029.0,632.14,36,1.0,False,2.0,0,15.0,7,5To10Years
False,65,0.0,7000.0,FI,15.75,2.0,MoreThan5Years,3.0,1,925.5,1.0,3.0,1705.0,511.0,60,5.0,True,0.0,0,12.0,7,MoreThan25Years
True,39,0.0,1000.0,FI,13.49,4.0,MoreThan5Years,3.0,4,1425.75,1.0,8.0,2700.0,1230.0,36,1.0,True,0.0,2,8.0,7,15To25Years
False,56,9288.72,800.0,EE,31.38,5.0,MoreThan5Years,3.0,10,322.06,1.0,1.0,1300.0,975.97,18,3.0,False,6.0,0,17.0,6,MoreThan25Years
False,38,1000.0,3000.0,EE,14.35,5.0,UpTo2Years,5.0,3,222.33,1.0,1.0,1187.0,518.54,60,2.0,False,1.0,2,1.0,4,LessThan2Years
True,28,600.0,3000.0,ES,31.53,5.0,UpTo2Years,3.0,2,431.92,1.0,2.0,1142.0,379.4,12,3.0,False,1.0,1,1.0,1,5To10Years
True,57,3000.0,3000.0,FI,8.74,3.0,MoreThan5Years,3.0,4,1465.86,0.0,1.0,2850.0,1289.51,60,1.0,False,1.0,0,8.0,5,MoreThan25Years
True,28,0.0,5000.0,FI,38.01,4.0,MoreThan5Years,3.0,4,243.87,0.0,5.0,1200.0,780.0,60,3.0,True,0.0,0,1.0,0,5To10Years
True,31,0.0,1300.0,ES,7.94,3.0,MoreThan5Years,3.0,2,353.5,1.0,8.0,1090.0,650.0,60,1.0,False,0.0,0,7.0,5,10To15Years
True,49,0.0,2500.0,FI,24.3,3.0,UpTo2Years,3.0,2,822.51,0.0,4.0,1800.0,790.0,36,4.0,True,0.0,2,1.0,2,MoreThan25Years
False,39,0.0,4000.0,FI,41.22,2.0,MoreThan5Years,3.0,7,820.1,1.0,6.0,2850.0,1895.0,60,1.0,True,0.0,0,8.0,0,15To25Years
True,40,0.0,3000.0,FI,20.55,3.0,UpTo4Years,3.0,3,385.23,1.0,8.0,1410.0,925.0,60,2.0,True,0.0,0,12.0,0,15To25Years
True,25,0.0,500.0,ES,3.34,5.0,UpTo2Years,3.0,1,423.24,0.0,2.0,800.0,350.0,60,3.0,True,0.0,0,14.0,7,2To5Years
False,29,0.0,1500.0,EE,21.38,5.0,UpTo3Years,3.0,3,300.37,0.0,7.0,700.0,339.0,48,1.0,True,0.0,2,16.0,2,5To10Years
False,35,0.0,5000.0,ES,61.1,5.0,UpTo1Year,3.0,1,22.25,0.0,3.0,957.0,350.0,12,1.0,True,0.0,0,1.0,4,5To10Years
False,29,0.0,1500.0,EE,30.95,4.0,UpTo5Years,3.0,2,267.91,0.0,7.0,750.0,400.0,24,1.0,True,0.0,0,17.0,2,5To10Years
True,48,0.0,3000.0,ES,8.14,5.0,MoreThan5Years,3.0,2,395.86,1.0,8.0,1341.0,836.0,60,3.0,True,0.0,0,14.0,2,15To25Years
True,33,0.0,2000.0,ES,41.82,1.0,MoreThan5Years,3.0,3,167.19,0.0,2.0,889.0,576.0,36,1.0,True,0.0,0,15.0,7,10To15Years
True,35,0.0,4100.0,ES,45.08,4.0,MoreThan5Years,3.0,2,358.85,0.0,1.0,1440.0,932.0,60,3.0,True,0.0,0,1.0,2,15To25Years
True,24,0.0,5000.0,FI,32.41,3.0,UpTo3Years,3.0,3,1541.38,0.0,3.0,4100.0,2390.0,60,3.0,True,0.0,0,6.0,0,5To10Years
True,41,0.0,4000.0,ES,24.01,5.0,MoreThan5Years,3.0,2,33.9,1.0,1.0,900.0,650.0,60,3.0,True,0.0,0,1.0,8,10To15Years
True,32,0.0,2000.0,ES,6.52,5.0,UpTo2Years,2.0,1,825.3,0.0,2.0,1300.0,390.0,60,3.0,True,0.0,0,18.0,7,10To15Years
False,47,0.0,3000.0,FI,26.57,4.0,MoreThan5Years,6.0,5,359.82,0.0,3.0,1171.0,836.0,60,3.0,True,0.0,0,13.0,0,10To15Years
True,38,0.0,1500.0,ES,51.66,5.0,UpTo1Year,3.0,6,238.47,1.0,2.0,1300.0,998.0,60,3.0,True,0.0,0,11.0,7,10To15Years
False,36,2200.0,1500.0,EE,28.53,4.0,UpTo2Years,3.0,3,47.47,1.0,1.0,717.0,569.01,18,2.0,False,1.0,1,9.0,6,15To25Years
False,28,3000.0,2500.0,EE,42.55,3.0,UpTo1Year,3.0,2,145.24,0.0,1.0,688.0,400.0,36,2.0,False,1.0,1,8.0,5,5To10Years
True,42,0.0,4000.0,ES,26.95,3.0,UpTo1Year,3.0,1,453.58,2.0,3.0,1100.0,350.0,24,3.0,True,0.0,0,14.0,7,15To25Years
True,60,0.0,2200.0,ES,11.55,3.0,UpTo2Years,6.0,1,560.14,0.0,7.0,1029.0,350.0,60,4.0,True,0.0,0,1.0,2,MoreThan25Years
True,33,0.0,1200.0,EE,19.36,4.0,UpTo4Years,3.0,4,287.7,1.0,1.0,864.0,534.0,60,3.0,True,0.0,1,7.0,7,10To15Years
True,45,1600.0,1300.0,ES,8.07,3.0,MoreThan5Years,3.0,2,798.91,0.0,4.0,1290.0,439.1,48,3.0,False,1.0,0,10.0,1,15To25Years
True,38,0.0,4000.0,ES,18.53,3.0,MoreThan5Years,3.0,3,618.47,0.0,7.0,1600.0,755.0,48,3.0,True,0.0,1,1.0,7,15To25Years
False,57,500.0,500.0,EE,5.3,5.0,MoreThan5Years,5.0,2,412.89,0.0,7.0,700.0,271.34,60,1.0,False,1.0,0,1.0,7,15To25Years
True,36,500.0,2000.0,EE,9.46,4.0,UpTo3Years,3.0,2,454.43,0.0,1.0,778.0,266.39,60,2.0,False,1.0,1,4.0,2,10To15Years
True,43,1835.0,4000.0,FI,17.7,4.0,UpTo2Years,3.0,4,1271.37,0.0,1.0,3100.0,1630.0,60,1.0,True,1.0,2,7.0,2,15To25Years
False,38,1000.0,500.0,EE,51.21,5.0,MoreThan5Years,3.0,5,244.28,0.0,1.0,1300.0,1042.0,60,3.0,False,2.0,0,19.0,2,5To10Years
True,31,3000.0,2000.0,EE,36.99,4.0,MoreThan5Years,3.0,2,83.96,1.0,1.0,530.0,377.63,60,1.0,False,1.0,1,9.0,6,5To10Years
False,25,0.0,3500.0,ES,37.6,4.0,UpTo1Year,3.0,1,373.2,0.0,2.0,1159.0,350.0,12,3.0,True,0.0,0,15.0,7,2To5Years
True,33,0.0,3000.0,FI,28.42,5.0,MoreThan5Years,3.0,6,1164.23,1.0,1.0,2800.0,1526.0,60,3.0,True,0.0,0,9.0,7,15To25Years
True,50,0.0,3000.0,FI,11.13,3.0,MoreThan5Years,3.0,2,1295.17,1.0,4.0,2200.0,780.0,60,3.0,True,0.0,0,1.0,6,MoreThan25Years
False,21,0.0,500.0,ES,5.04,3.0,UpTo1Year,3.0,1,687.88,1.0,2.0,1093.0,350.0,12,3.0,True,0.0,0,14.0,4,LessThan2Years
True,35,0.0,1000.0,ES,7.13,5.0,UpTo2Years,3.0,1,600.1,1.0,1.0,1023.0,350.0,36,1.0,False,0.0,3,1.0,7,10To15Years
False,30,1000.0,3000.0,ES,36.8,3.0,MoreThan5Years,3.0,4,785.88,0.0,2.0,2367.0,1441.91,36,3.0,False,1.0,0,10.0,5,5To10Years
True,65,0.0,3000.0,FI,5.55,4.0,MoreThan5Years,6.0,2,1763.22,0.0,4.0,2735.0,865.0,48,4.0,True,0.0,0,13.0,2,MoreThan25Years
True,25,0.0,2500.0,FI,4.86,3.0,UpTo1Year,3.0,1,1432.98,0.0,3.0,2200.0,660.0,36,3.0,True,0.0,0,6.0,6,5To10Years
False,29,6000.0,2000.0,EE,16.08,5.0,UpTo1Year,3.0,4,398.25,1.0,2.0,1846.0,1348.15,60,1.0,False,1.0,1,10.0,2,5To10Years
True,21,1000.0,500.0,EE,55.13,2.0,UpTo1Year,3.0,8,19.24,0.0,2.0,600.0,562.41,60,2.0,False,1.0,0,6.0,2,LessThan2Years
False,28,0.0,9000.0,FI,25.91,2.0,UpTo4Years,3.0,2,1001.72,0.0,8.0,3745.0,1773.0,12,2.0,True,0.0,1,13.0,7,5To10Years
True,39,0.0,3000.0,EE,13.27,2.0,UpTo5Years,3.0,2,734.4,0.0,1.0,1293.0,442.0,36,1.0,True,0.0,4,6.0,2,15To25Years
True,37,1200.0,1500.0,ES,40.32,3.0,UpTo5Years,3.0,6,216.94,0.0,3.0,950.0,678.5,60,3.0,False,2.0,2,9.0,5,15To25Years
True,31,3000.0,2000.0,ES,13.41,3.0,MoreThan5Years,3.0,3,784.36,0.0,1.0,1750.0,857.59,60,3.0,False,1.0,1,4.0,5,10To15Years
True,31,0.0,3000.0,ES,61.21,5.0,UpTo1Year,4.0,7,105.46,1.0,3.0,1200.0,1285.0,12,3.0,False,0.0,0,4.0,7,2To5Years
True,69,0.0,1500.0,FI,4.29,1.0,MoreThan5Years,6.0,1,763.37,1.0,9.0,1320.0,500.0,60,1.0,True,0.0,0,1.0,5,15To25Years
False,22,0.0,4000.0,FI,15.97,5.0,UpTo5Years,3.0,1,676.45,1.0,4.0,1400.0,500.0,60,3.0,True,0.0,0,7.0,2,5To10Years
False,50,1100.0,600.0,EE,11.24,4.0,UpTo1Year,3.0,2,881.42,1.0,1.0,1500.0,562.63,12,2.0,False,1.0,0,17.0,7,MoreThan25Years
True,30,600.0,1300.0,EE,13.25,4.0,UpTo2Years,3.0,3,516.52,0.0,3.0,909.0,343.78,60,3.0,False,1.0,0,17.0,6,5To10Years
True,61,0.0,3000.0,FI,4.56,2.0,UpTo5Years,5.0,3,984.53,0.0,1.0,2115.0,1034.0,60,1.0,True,0.0,0,8.0,6,MoreThan25Years
True,40,0.0,4500.0,ES,19.93,5.0,UpTo3Years,3.0,2,1201.78,0.0,3.0,2400.0,810.0,36,1.0,True,0.0,2,1.0,7,15To25Years
True,37,0.0,10000.0,ES,29.74,4.0,UpTo3Years,3.0,1,493.22,0.0,4.0,1223.0,366.0,60,3.0,True,0.0,0,15.0,7,10To15Years
False,34,500.0,3000.0,EE,25.23,2.0,MoreThan5Years,3.0,3,256.92,1.0,7.0,678.0,327.63,60,1.0,False,1.0,3,1.0,2,10To15Years
True,46,0.0,900.0,ES,2.05,4.0,MoreThan5Years,3.0,1,1087.26,0.0,1.0,1600.0,480.0,60,3.0,True,0.0,0,4.0,7,MoreThan25Years
True,44,0.0,3000.0,ES,7.58,5.0,MoreThan5Years,3.0,2,1004.97,0.0,1.0,1610.0,509.0,60,3.0,True,0.0,0,10.0,7,15To25Years
True,21,0.0,3000.0,FI,15.15,3.0,UpTo1Year,2.0,2,1316.42,1.0,4.0,2400.0,880.0,36,2.0,True,0.0,0,18.0,0,LessThan2Years
True,32,0.0,10000.0,ES,40.66,4.0,MoreThan5Years,3.0,2,469.49,0.0,3.0,1600.0,707.0,60,3.0,True,0.0,0,1.0,7,LessThan2Years
True,45,0.0,6000.0,FI,29.92,2.0,MoreThan5Years,5.0,4,1122.25,0.0,4.0,2800.0,1492.0,60,2.0,True,0.0,2,6.0,7,15To25Years
True,54,0.0,2000.0,ES,12.36,3.0,UpTo3Years,3.0,1,814.46,1.0,1.0,1412.0,423.0,18,4.0,True,0.0,0,1.0,3,10To15Years
True,51,0.0,5500.0,FI,37.63,4.0,UpTo3Years,3.0,6,647.35,0.0,4.0,2000.0,1232.0,60,1.0,True,0.0,0,13.0,7,15To25Years
True,44,0.0,3000.0,FI,3.67,5.0,UpTo4Years,3.0,2,1274.14,0.0,4.0,3428.0,2028.0,60,1.0,True,0.0,1,1.0,0,MoreThan25Years
False,63,5100.0,3000.0,EE,50.97,5.0,MoreThan5Years,3.0,7,57.4,1.0,1.0,1920.0,1571.42,12,1.0,False,3.0,0,17.0,4,MoreThan25Years
True,29,0.0,2000.0,ES,12.68,5.0,UpTo4Years,3.0,1,566.91,1.0,3.0,1050.0,350.0,60,3.0,True,0.0,0,10.0,7,5To10Years
False,28,0.0,4000.0,FI,54.34,5.0,UpTo2Years,3.0,8,375.89,0.0,4.0,2400.0,1770.0,36,2.0,True,0.0,0,15.0,0,2To5Years
False,52,0.0,1500.0,FI,4.96,4.0,UpTo2Years,3.0,1,1170.69,0.0,3.0,1800.0,540.0,24,2.0,True,0.0,0,6.0,3,15To25Years
False,43,1000.0,500.0,FI,31.72,4.0,UpTo3Years,3.0,4,22.75,1.0,8.0,1000.0,930.0,12,2.0,False,1.0,0,14.0,2,15To25Years
False,47,13100.0,1100.0,EE,46.3,4.0,MoreThan5Years,3.0,3,262.3,1.0,7.0,1103.0,809.68,60,1.0,False,2.0,2,18.0,8,MoreThan25Years
False,35,0.0,2500.0,FI,5.54,4.0,MoreThan5Years,3.0,2,740.52,0.0,8.0,2700.0,1810.0,48,4.0,True,0.0,0,6.0,8,10To15Years
True,60,0.0,1000.0,FI,4.72,3.0,MoreThan5Years,4.0,2,2937.57,0.0,4.0,4500.0,1520.0,36,2.0,True,0.0,1,6.0,2,MoreThan25Years
False,49,2000.0,3000.0,EE,16.09,4.0,MoreThan5Years,3.0,4,597.74,0.0,8.0,2040.0,1319.77,36,1.0,False,1.0,1,7.0,2,15To25Years
False,24,1500.0,4500.0,FI,13.82,3.0,UpTo2Years,3.0,3,1123.53,1.0,4.0,2000.0,731.76,60,1.0,False,1.0,0,17.0,7,5To10Years
True,36,0.0,1800.0,ES,5.35,5.0,MoreThan5Years,3.0,1,921.76,1.0,1.0,1425.0,427.0,60,3.0,True,0.0,0,1.0,2,10To15Years
True,25,0.0,3600.0,FI,16.18,2.0,UpTo2Years,3.0,3,1157.23,1.0,5.0,2150.0,865.0,60,3.0,True,0.0,0,11.0,0,5To10Years
True,44,0.0,1000.0,FI,9.28,3.0,MoreThan5Years,3.0,3,824.48,0.0,4.0,1460.0,601.57,60,2.0,True,0.0,0,1.0,0,15To25Years
True,26,3300.0,6500.0,FI,35.2,4.0,MoreThan5Years,3.0,3,643.74,0.0,1.0,1850.0,810.45,36,2.0,False,1.0,0,7.0,6,2To5Years
False,26,1300.0,500.0,EE,20.53,4.0,UpTo3Years,3.0,6,503.58,0.0,8.0,1400.0,804.0,6,1.0,False,1.0,0,3.0,6,5To10Years
True,26,0.0,2000.0,EE,42.32,4.0,UpTo3Years,3.0,4,603.4,0.0,3.0,2180.0,1361.0,12,3.0,True,0.0,0,6.0,7,2To5Years
True,30,0.0,1000.0,EE,6.56,5.0,UpTo3Years,3.0,1,951.66,0.0,1.0,1500.0,450.0,12,2.0,True,0.0,1,6.0,2,5To10Years
False,39,500.0,500.0,EE,11.84,4.0,MoreThan5Years,3.0,4,420.16,0.0,1.0,1223.0,787.38,48,3.0,False,1.0,0,11.0,8,15To25Years
False,37,1000.0,5000.0,EE,49.79,4.0,UpTo2Years,3.0,6,420.33,0.0,4.0,2080.0,1505.73,18,4.0,False,1.0,1,3.0,2,10To15Years
False,36,4500.0,5500.0,FI,13.79,5.0,MoreThan5Years,3.0,4,1553.86,0.0,1.0,3475.0,1739.68,60,2.0,False,1.0,0,8.0,2,10To15Years
False,27,800.0,900.0,ES,7.69,5.0,UpTo1Year,2.0,2,637.72,1.0,1.0,1070.0,384.11,60,1.0,False,1.0,0,1.0,7,5To10Years
True,49,2000.0,5000.0,ES,33.38,3.0,MoreThan5Years,4.0,3,357.46,0.0,1.0,2000.0,1060.29,12,3.0,False,1.0,0,5.0,3,MoreThan25Years
True,31,0.0,10000.0,FI,20.18,3.0,MoreThan5Years,3.0,2,564.91,1.0,8.0,1695.0,788.0,60,1.0,True,0.0,1,1.0,7,10To15Years
True,57,0.0,2000.0,EE,38.95,2.0,UpTo4Years,4.0,3,109.59,0.0,1.0,589.0,383.0,60,3.0,True,0.0,0,19.0,2,15To25Years
True,24,3200.0,500.0,EE,29.57,2.0,UpTo5Years,3.0,2,102.17,0.0,3.0,500.0,369.1,36,2.0,False,1.0,0,3.0,6,5To10Years
False,36,0.0,4000.0,FI,66.75,3.0,UpTo4Years,3.0,8,32.06,0.0,4.0,1600.0,1475.0,60,1.0,True,0.0,2,7.0,0,15To25Years
False,40,1000.0,500.0,EE,19.82,5.0,MoreThan5Years,3.0,1,437.39,0.0,4.0,871.0,261.0,3,3.0,False,2.0,0,16.0,7,10To15Years
True,49,3000.0,4800.0,EE,17.04,5.0,UpTo1Year,3.0,2,847.32,0.0,3.0,1600.0,598.13,48,3.0,False,1.0,0,9.0,7,MoreThan25Years
False,41,3000.0,500.0,ES,54.92,3.0,MoreThan5Years,3.0,9,241.28,0.0,2.0,1600.0,1337.79,60,3.0,False,2.0,0,8.0,1,15To25Years
True,43,0.0,500.0,ES,1.99,3.0,UpTo5Years,3.0,1,1138.72,0.0,2.0,1674.0,502.0,60,3.0,True,0.0,0,1.0,7,15To25Years
False,25,0.0,2500.0,FI,12.52,3.0,UpTo4Years,3.0,2,900.57,0.0,4.0,1601.0,601.0,60,2.0,True,0.0,4,6.0,6,5To10Years
True,49,0.0,3000.0,ES,22.07,5.0,UpTo4Years,3.0,1,422.28,0.0,2.0,991.0,350.0,36,4.0,True,0.0,0,15.0,4,15To25Years
False,22,900.0,700.0,EE,26.71,3.0,UpTo1Year,3.0,5,65.13,1.0,2.0,430.0,538.95,60,3.0,False,1.0,0,3.0,7,LessThan2Years
False,51,0.0,2000.0,ES,21.85,5.0,MoreThan5Years,3.0,5,698.24,0.0,4.0,1450.0,680.0,60,3.0,True,0.0,0,7.0,4,MoreThan25Years
True,34,1500.0,3000.0,ES,43.4,5.0,UpTo2Years,3.0,3,408.18,0.0,4.0,1534.0,868.51,36,3.0,False,1.0,0,3.0,4,10To15Years
True,42,1100.0,3000.0,EE,19.26,3.0,MoreThan5Years,3.0,2,507.37,0.0,1.0,1000.0,408.0,60,1.0,False,1.0,1,4.0,2,MoreThan25Years
False,43,3000.0,3000.0,EE,33.0,3.0,MoreThan5Years,3.0,9,443.99,0.0,1.0,1200.0,649.33,60,1.0,False,2.0,4,1.0,6,15To25Years
True,32,0.0,900.0,ES,11.02,1.0,UpTo3Years,3.0,2,717.83,0.0,4.0,1217.0,434.0,36,4.0,True,0.0,0,9.0,4,5To10Years
False,57,1000.0,1500.0,EE,12.56,4.0,MoreThan5Years,5.0,1,353.34,0.0,1.0,690.0,250.0,24,2.0,False,1.0,1,3.0,7,MoreThan25Years
False,40,2250.0,600.0,EE,40.21,5.0,MoreThan5Years,3.0,6,167.15,0.0,8.0,1068.0,694.75,3,1.0,False,2.0,2,15.0,7,10To15Years
False,62,6400.0,500.0,EE,35.06,4.0,MoreThan5Years,3.0,4,500.87,1.0,1.0,1432.0,917.02,60,1.0,False,1.0,0,17.0,2,MoreThan25Years
False,35,0.0,9500.0,FI,32.33,5.0,MoreThan5Years,3.0,2,979.51,0.0,2.0,2600.0,1080.0,24,2.0,True,0.0,0,4.0,6,15To25Years
True,33,4000.0,2000.0,EE,22.3,4.0,UpTo2Years,3.0,5,614.24,1.0,7.0,1286.0,615.58,60,2.0,False,1.0,2,1.0,0,10To15Years
False,32,0.0,1000.0,EE,31.47,2.0,MoreThan5Years,3.0,3,385.28,0.0,7.0,1000.0,562.0,48,2.0,True,0.0,2,7.0,2,5To10Years
True,45,3175.0,3000.0,FI,43.57,2.0,MoreThan5Years,6.0,3,131.97,1.0,1.0,1120.0,873.52,60,2.0,False,2.0,0,1.0,7,15To25Years
True,41,2785.0,7300.0,FI,22.7,3.0,UpTo3Years,3.0,3,1088.0,0.0,3.0,2300.0,974.52,60,4.0,False,1.0,0,8.0,7,15To25Years
True,52,7850.0,900.0,EE,28.36,4.0,MoreThan5Years,3.0,5,433.07,1.0,1.0,1040.0,581.85,60,1.0,False,3.0,0,1.0,2,5To10Years
False,52,2300.0,2500.0,FI,30.97,5.0,MoreThan5Years,3.0,4,753.19,0.0,4.0,1930.0,1095.35,48,3.0,False,1.0,0,15.0,2,15To25Years
False,58,3000.0,4500.0,FI,28.44,4.0,MoreThan5Years,6.0,2,358.71,0.0,1.0,1200.0,615.27,36,2.0,False,1.0,0,17.0,2,MoreThan25Years
True,44,0.0,2000.0,FI,26.88,4.0,UpTo2Years,3.0,4,934.89,0.0,4.0,2400.0,1390.0,60,4.0,True,0.0,4,17.0,0,10To15Years
False,35,1100.0,2000.0,FI,30.98,4.0,UpTo1Year,3.0,3,1170.45,0.0,3.0,3000.0,1746.43,36,3.0,False,1.0,0,3.0,6,15To25Years
False,49,800.0,500.0,EE,8.45,2.0,UpTo3Years,3.0,2,299.29,0.0,7.0,600.0,279.54,36,2.0,False,1.0,0,19.0,7,10To15Years
True,46,0.0,7000.0,ES,22.01,5.0,UpTo1Year,3.0,1,1007.72,1.0,4.0,2100.0,630.0,60,3.0,True,0.0,5,7.0,4,15To25Years
True,51,1300.0,3000.0,EE,12.61,4.0,MoreThan5Years,3.0,3,419.2,1.0,8.0,926.0,409.7,60,2.0,False,2.0,1,3.0,2,MoreThan25Years
True,54,0.0,10000.0,ES,25.59,4.0,UpTo2Years,6.0,3,356.22,0.0,8.0,2152.0,1437.0,60,1.0,True,0.0,2,1.0,8,MoreThan25Years
True,54,3000.0,3000.0,FI,18.77,3.0,MoreThan5Years,3.0,6,620.14,0.0,1.0,2498.0,1931.61,60,2.0,False,1.0,0,1.0,6,MoreThan25Years
True,30,0.0,4500.0,ES,44.07,4.0,UpTo5Years,3.0,2,181.91,0.0,7.0,951.0,566.0,48,3.0,True,0.0,1,9.0,7,10To15Years
True,39,5000.0,5000.0,FI,48.79,2.0,MoreThan5Years,3.0,4,381.81,0.0,1.0,1800.0,1248.41,60,4.0,False,2.0,1,1.0,7,15To25Years
True,40,0.0,4100.0,ES,39.71,4.0,MoreThan5Years,6.0,1,64.17,0.0,2.0,687.0,350.0,60,3.0,True,0.0,1,1.0,5,10To15Years
True,60,2000.0,4000.0,FI,35.71,2.0,MoreThan5Years,3.0,5,764.66,1.0,7.0,2230.0,1336.11,60,3.0,False,1.0,0,12.0,2,MoreThan25Years
True,50,2000.0,1000.0,EE,40.67,4.0,UpTo4Years,3.0,7,293.33,0.0,2.0,1000.0,677.23,60,4.0,False,1.0,0,8.0,8,MoreThan25Years
False,22,800.0,1600.0,EE,53.8,2.0,UpTo2Years,3.0,6,38.75,1.0,2.0,625.0,527.0,60,3.0,False,1.0,0,7.0,1,2To5Years
True,58,6000.0,4000.0,EE,27.75,4.0,UpTo3Years,5.0,2,531.41,0.0,1.0,1256.0,582.34,60,3.0,False,1.0,0,6.0,2,2To5Years
True,28,0.0,1500.0,EE,6.02,2.0,UpTo3Years,3.0,1,895.66,1.0,4.0,1400.0,420.0,36,2.0,True,0.0,0,9.0,2,10To15Years
False,27,700.0,900.0,EE,7.12,5.0,UpTo3Years,3.0,3,414.09,1.0,1.0,715.0,328.32,60,3.0,False,1.0,0,15.0,5,2To5Years
False,34,5200.0,1000.0,EE,51.7,4.0,UpTo3Years,3.0,8,262.2,0.0,7.0,1429.0,987.07,6,1.0,False,2.0,3,11.0,2,10To15Years
True,29,0.0,500.0,EE,31.75,5.0,UpTo4Years,3.0,5,111.7,1.0,7.0,530.0,393.0,60,1.0,True,0.0,2,11.0,7,5To10Years
False,38,2000.0,500.0,EE,29.17,5.0,UpTo2Years,3.0,7,514.6,1.0,1.0,1969.0,1441.18,60,3.0,False,2.0,1,3.0,5,LessThan2Years
True,50,4350.0,1100.0,EE,33.42,4.0,UpTo4Years,3.0,3,112.88,1.0,2.0,545.0,401.42,60,3.0,False,2.0,1,9.0,7,15To25Years
True,36,0.0,1500.0,ES,3.07,3.0,UpTo3Years,3.0,2,831.44,1.0,8.0,1780.0,894.0,60,4.0,True,0.0,1,9.0,5,10To15Years
True,57,500.0,1000.0,FI,19.91,3.0,UpTo5Years,6.0,5,669.25,0.0,1.0,1460.0,758.67,60,1.0,False,1.0,0,12.0,7,MoreThan25Years
True,25,0.0,3000.0,FI,63.03,2.0,UpTo2Years,3.0,9,17.64,1.0,3.0,1400.0,3508.0,60,4.0,True,0.0,0,9.0,0,5To10Years
False,39,0.0,1100.0,EE,5.61,5.0,MoreThan5Years,5.0,1,505.09,1.0,1.0,800.0,250.0,36,2.0,True,0.0,0,16.0,2,10To15Years
True,47,1500.0,3000.0,FI,5.27,5.0,UpTo2Years,3.0,3,1074.8,1.0,8.0,2510.0,1349.34,60,5.0,False,1.0,3,17.0,7,15To25Years
False,37,1500.0,1000.0,EE,13.43,5.0,UpTo1Year,3.0,5,859.82,0.0,1.0,1520.0,594.3,24,1.0,False,2.0,3,7.0,2,10To15Years
False,37,800.0,1500.0,FI,3.6,3.0,MoreThan5Years,3.0,3,1068.4,0.0,8.0,2377.0,1255.66,48,1.0,False,1.0,2,6.0,5,10To15Years
True,43,500.0,500.0,EE,39.15,4.0,UpTo5Years,3.0,11,54.24,1.0,1.0,500.0,428.29,60,4.0,False,1.0,0,1.0,7,15To25Years
True,55,0.0,3500.0,ES,55.27,5.0,MoreThan5Years,3.0,10,327.2,0.0,2.0,2218.0,1455.0,12,4.0,True,0.0,0,15.0,5,MoreThan25Years
False,30,3000.0,5000.0,EE,14.73,4.0,UpTo1Year,5.0,5,757.82,0.0,1.0,1800.0,904.29,60,3.0,False,1.0,0,6.0,2,10To15Years
True,33,1000.0,4000.0,EE,21.51,5.0,MoreThan5Years,3.0,11,86.99,0.0,8.0,2148.0,1950.21,60,4.0,False,1.0,0,15.0,5,5To10Years
True,31,0.0,1200.0,ES,4.6,5.0,UpTo5Years,4.0,1,1471.48,0.0,3.0,2250.0,675.0,36,3.0,True,0.0,0,10.0,3,5To10Years
False,37,5000.0,1600.0,FI,17.21,5.0,UpTo4Years,3.0,5,1180.29,0.0,7.0,2520.0,1266.77,36,3.0,False,2.0,0,13.0,2,10To15Years
False,32,6000.0,4500.0,FI,35.28,3.0,UpTo2Years,3.0,3,675.25,1.0,4.0,1944.0,1048.0,36,2.0,False,1.0,1,6.0,0,5To10Years
False,34,0.0,3000.0,ES,7.42,5.0,MoreThan5Years,3.0,2,505.36,0.0,1.0,1450.0,837.0,60,3.0,True,0.0,0,11.0,7,5To10Years
True,51,4942.0,2000.0,FI,28.59,3.0,MoreThan5Years,3.0,6,668.94,0.0,3.0,1637.0,903.89,60,3.0,False,3.0,0,9.0,2,MoreThan25Years
False,38,9000.0,1500.0,EE,33.19,4.0,UpTo3Years,3.0,5,419.64,1.0,7.0,1140.0,667.01,60,1.0,False,2.0,3,7.0,7,10To15Years
True,34,3700.0,1500.0,EE,49.7,5.0,UpTo2Years,3.0,6,213.12,1.0,3.0,1050.0,788.78,48,3.0,False,2.0,0,10.0,7,10To15Years
False,51,5100.0,3000.0,EE,25.42,5.0,MoreThan5Years,3.0,6,179.13,1.0,8.0,1455.0,1243.22,60,5.0,False,1.0,0,16.0,2,MoreThan25Years
True,54,3000.0,3000.0,FI,43.32,3.0,UpTo2Years,3.0,4,236.83,0.0,3.0,1300.0,878.73,60,3.0,False,1.0,0,17.0,0,MoreThan25Years
True,27,1700.0,1000.0,ES,11.82,3.0,UpTo1Year,3.0,2,872.71,0.0,3.0,1500.0,510.84,12,3.0,False,1.0,0,1.0,0,5To10Years
True,51,0.0,5000.0,ES,6.96,3.0,MoreThan5Years,3.0,1,1449.96,0.0,3.0,2300.0,690.0,60,3.0,True,0.0,0,8.0,8,MoreThan25Years
True,42,5000.0,1500.0,EE,53.09,5.0,UpTo1Year,3.0,7,187.42,0.0,1.0,1103.0,870.52,60,2.0,False,2.0,0,17.0,6,15To25Years
